SeqID;Isolate_Id;Isolate_Name;subtype;Location;lat;lon;Host;Collection_Date
>EPI_ISL_16384144|A/Domestic_duck/England/154301/2022|A_/_H5N1;EPI_ISL_16384144;A/Domestic_duck/England/154301/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-11-19
>EPI_ISL_16384146|A/Chicken/England/154451/2022|A_/_H5N1;EPI_ISL_16384146;A/Chicken/England/154451/2022;A / H5N1;Europe / United Kingdom / England;;;Gallus gallus domesticus;2022-11-20
>EPI_ISL_16384147|A/Chicken/England/155942/2022|A_/_H5N1;EPI_ISL_16384147;A/Chicken/England/155942/2022;A / H5N1;Europe / United Kingdom / England;;;Gallus gallus domesticus;2022-11-20
>EPI_ISL_16384148|A/Turkey/England/156090/2022|A_/_H5N1;EPI_ISL_16384148;A/Turkey/England/156090/2022;A / H5N1;Europe / United Kingdom / England;;;Meleagris gallopavo;2022-11-21
>EPI_ISL_16384150|A/mute_swan/England/152286/2022|A_/_H5N1;EPI_ISL_16384150;A/mute_swan/England/152286/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-11-14
>EPI_ISL_16384152|A/Barnacle_goose/Northern_Ireland/159014/2022|A_/_H5N1;EPI_ISL_16384152;A/Barnacle_goose/Northern_Ireland/159014/2022;A / H5N1;Europe / United Kingdom / Northern Ireland;;;Other avian;2022-11-17
>EPI_ISL_16384155|A/Chicken/England/159529/2022|A_/_H5N1;EPI_ISL_16384155;A/Chicken/England/159529/2022;A / H5N1;Europe / United Kingdom / England;;;Gallus gallus domesticus;2022-11-26
>EPI_ISL_16384158|A/Domestic_Goose/England/161197/2022|A_/_H5N1;EPI_ISL_16384158;A/Domestic_Goose/England/161197/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-11-29
>EPI_ISL_16384163|A/domestic_goose/England/169312/2022|A_/_H5N1;EPI_ISL_16384163;A/domestic_goose/England/169312/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-12-14
>EPI_ISL_16384166|A/mute_swan/Scotland/164387/2022|A_/_H5N1;EPI_ISL_16384166;A/mute_swan/Scotland/164387/2022;A / H5N1;Europe / United Kingdom / Scotland;;;Other avian;2022-11-22
>EPI_ISL_16384168|A/greylag_goose/England/255248/2022|A_/_H5N1;EPI_ISL_16384168;A/greylag_goose/England/255248/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-11-30
>EPI_ISL_16384175|A/mute_swan/England/119719/2022|A_/_H5N1;EPI_ISL_16384175;A/mute_swan/England/119719/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-12-01
>EPI_ISL_16384178|A/canada_goose/England/119770/2022|A_/_H5N1;EPI_ISL_16384178;A/canada_goose/England/119770/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-11-30
>EPI_ISL_16384179|A/mute_swan/England/119898/2022|A_/_H5N1;EPI_ISL_16384179;A/mute_swan/England/119898/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-12-05
>EPI_ISL_16384180|A/greylag_goose/England/119911/2022|A_/_H5N1;EPI_ISL_16384180;A/greylag_goose/England/119911/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-12-06
>EPI_ISL_16384181|A/mute_swan/England/119920/2022|A_/_H5N1;EPI_ISL_16384181;A/mute_swan/England/119920/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-12-06
>EPI_ISL_16384184|A/pheasant/England/119954/2022|A_/_H5N1;EPI_ISL_16384184;A/pheasant/England/119954/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-12-06
>EPI_ISL_16384192|A/greylag_goose/England/334954/2022|A_/_H5N1;EPI_ISL_16384192;A/greylag_goose/England/334954/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-12-05
>EPI_ISL_16384193|A/mute_swan/England/395769/2022|A_/_H5N1;EPI_ISL_16384193;A/mute_swan/England/395769/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-11-25
>EPI_ISL_16384195|A/mute_swan/England/395870/2022|A_/_H5N1;EPI_ISL_16384195;A/mute_swan/England/395870/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-11-30
>EPI_ISL_16384198|A/Chicken/England/167913/2022|A_/_H5N1;EPI_ISL_16384198;A/Chicken/England/167913/2022;A / H5N1;Europe / United Kingdom / England;;;Gallus gallus domesticus;2022-12-12
>EPI_ISL_16384199|A/domestic_duck/England/170578/2022|A_/_H5N1;EPI_ISL_16384199;A/domestic_duck/England/170578/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-12-19
>EPI_ISL_16398192|A/chicken/England/137719/2022|A_/_H5N1;EPI_ISL_16398192;A/chicken/England/137719/2022;A / H5N1;Europe / United Kingdom / England;;;Gallus gallus domesticus;2022-10-18
>EPI_ISL_16443924|A/domestic_duck/England/167913/2022|A_/_H5N1;EPI_ISL_16443924;A/domestic_duck/England/167913/2022;A / H5N1;Europe / United Kingdom / England;;;Anas platyrhynchos;2022-12-12
>EPI_ISL_16444163|A/domestic_duck/England/165186/2022|A_/_H5N1;EPI_ISL_16444163;A/domestic_duck/England/165186/2022;A / H5N1;Europe / United Kingdom / England;;;Anas platyrhynchos;2022-12-10
>EPI_ISL_16507097|A/seagull/Spain/22VIR12774-15_4347-15/2022|A_/_H5N1;EPI_ISL_16507097;A/seagull/Spain/22VIR12774-15_4347-15/2022;A / H5N1;Europe / Spain;;;Other avian;2022-11-17
>EPI_ISL_16507098|A/wild_goose/Spain/22VIR12774-16_3024-6/2022|A_/_H5N1;EPI_ISL_16507098;A/wild_goose/Spain/22VIR12774-16_3024-6/2022;A / H5N1;Europe / Spain;;;Goose;2022-08-29
>EPI_ISL_16507102|A/Egretta_garzetta/Spain/22VIR12774-19_3519-2/2022|A_/_H5N1;EPI_ISL_16507102;A/Egretta_garzetta/Spain/22VIR12774-19_3519-2/2022;A / H5N1;Europe / Spain;;;Other avian;2022-09-29
>EPI_ISL_16507106|A/Ciconia_ciconia/Spain/22VIR12774-30_3394-2/2022|A_/_H5N1;EPI_ISL_16507106;A/Ciconia_ciconia/Spain/22VIR12774-30_3394-2/2022;A / H5N1;Europe / Spain;;;Other avian;2022-09-19
>EPI_ISL_16507109|A/Ciconia_ciconia/Spain/22VIR12774-34_3519-1/2022|A_/_H5N1;EPI_ISL_16507109;A/Ciconia_ciconia/Spain/22VIR12774-34_3519-1/2022;A / H5N1;Europe / Spain;;;Other avian;2022-09-29
>EPI_ISL_16507177|A/Ciconia_ciconia/Spain/22VIR12774-37_3641-1/2022|A_/_H5N1;EPI_ISL_16507177;A/Ciconia_ciconia/Spain/22VIR12774-37_3641-1/2022;A / H5N1;Europe / Spain;;;Other avian;2022-10-04
>EPI_ISL_16524591|A/Ciconia_ciconia/Spain/22VIR12774-40_3803-2/2022|A_/_H5N1;EPI_ISL_16524591;A/Ciconia_ciconia/Spain/22VIR12774-40_3803-2/2022;A / H5N1;Europe / Spain;;;Other avian;2022-10-18
>EPI_ISL_16524593|A/Anser_anser/Spain/22VIR12774-41_3803-4/2022|A_/_H5N1;EPI_ISL_16524593;A/Anser_anser/Spain/22VIR12774-41_3803-4/2022;A / H5N1;Europe / Spain;;;Other avian;2022-10-18
>EPI_ISL_16524594|A/wild_goose/Spain/22VIR12774-43_4213-1/2022|A_/_H5N1;EPI_ISL_16524594;A/wild_goose/Spain/22VIR12774-43_4213-1/2022;A / H5N1;Europe / Spain;;;Goose;2022-11-08
>EPI_ISL_16524595|A/swan/Spain/22VIR12774-45_4382-2/2022|A_/_H5N1;EPI_ISL_16524595;A/swan/Spain/22VIR12774-45_4382-2/2022;A / H5N1;Europe / Spain;;;Swan;2022-11-21
>EPI_ISL_16549245|A/Otus_scops/Belgium/13463-0002/2022|A_/_H5N1;EPI_ISL_16549245;A/Otus_scops/Belgium/13463-0002/2022;A / H5N1;Europe / Belgium / Province de Liege / Lontzen;;;Other avian;2022-11-21
>EPI_ISL_16574476|A/whooper_swan/England/171541/2022|A_/_H5N1;EPI_ISL_16574476;A/whooper_swan/England/171541/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-12-19
>EPI_ISL_16574488|A/chicken/England/171595/2022|A_/_H5N1;EPI_ISL_16574488;A/chicken/England/171595/2022;A / H5N1;Europe / United Kingdom / England;;;Chicken;2022-12-20
>EPI_ISL_16574500|A/domestic_goose/Scotland/171709/2022|A_/_H5N1;EPI_ISL_16574500;A/domestic_goose/Scotland/171709/2022;A / H5N1;Europe / United Kingdom / England;;;Goose;2022-12-21
>EPI_ISL_16574556|A/chicken/Scotland/173833/2022|A_/_H5N1;EPI_ISL_16574556;A/chicken/Scotland/173833/2022;A / H5N1;Europe / United Kingdom / England;;;Chicken;2022-12-28
>EPI_ISL_16574599|A/mute_swan/England/119983/2022|A_/_H5N1;EPI_ISL_16574599;A/mute_swan/England/119983/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-12-07
>EPI_ISL_16574612|A/black-headed_gull/England/120011/2022|A_/_H5N1;EPI_ISL_16574612;A/black-headed_gull/England/120011/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-12-07
>EPI_ISL_16574657|A/greylag_goose/England/120308/2022|A_/_H5N1;EPI_ISL_16574657;A/greylag_goose/England/120308/2022;A / H5N1;Europe / United Kingdom / England;;;Goose;2022-12-15
>EPI_ISL_16574682|A/sparrowhawk/England/120507/2022|A_/_H5N1;EPI_ISL_16574682;A/sparrowhawk/England/120507/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-12-21
>EPI_ISL_16574697|A/canada_goose/England/396207/2022|A_/_H5N1;EPI_ISL_16574697;A/canada_goose/England/396207/2022;A / H5N1;Europe / United Kingdom / England;;;Goose;2022-12-10
>EPI_ISL_16574723|A/mute_swan/England/396216/2022|A_/_H5N1;EPI_ISL_16574723;A/mute_swan/England/396216/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-12-10
>EPI_ISL_16574736|A/goose/England/396398/2022|A_/_H5N1;EPI_ISL_16574736;A/goose/England/396398/2022;A / H5N1;Europe / United Kingdom / England;;;Goose;2022-12-17
>EPI_ISL_16574756|A/common_buzzard/England/396648/2022|A_/_H5N1;EPI_ISL_16574756;A/common_buzzard/England/396648/2022;A / H5N1;Europe / United Kingdom / England;;;Other avian;2022-12-20
>EPI_ISL_16630763|A/Greylag_goose/Sweden/SVA230103SZ0388/FB000036/M-2023|A_/_H5N1;EPI_ISL_16630763;A/Greylag_goose/Sweden/SVA230103SZ0388/FB000036/M-2023;A / H5N1;Europe / Sweden / Skane Lan / Skurups Kommun;;;Greylag goose;2023-01-02
>EPI_ISL_16630765|A/barnacle_goose/Sweden/SVA230104SZ0286/FB000038/M-2023|A_/_H5N1;EPI_ISL_16630765;A/barnacle_goose/Sweden/SVA230104SZ0286/FB000038/M-2023;A / H5N1;Europe / Sweden / Skane Lan / Ystads Kommun;;;Branta leucopsis;2023-01-03
>EPI_ISL_16676474|A/Gallus_gallus/Belgium/14733-0001/2022|A_/_H5N1;EPI_ISL_16676474;A/Gallus_gallus/Belgium/14733-0001/2022;A / H5N1;Europe / Belgium / Provincie West-Vlaanderen / Diksmuide;;;Gallus gallus domesticus;2022-12-20
>EPI_ISL_16676489|A/Anas_platyrhynchos_domesticus/Belgium/14735-0001/2022|A_/_H5N1;EPI_ISL_16676489;A/Anas_platyrhynchos_domesticus/Belgium/14735-0001/2022;A / H5N1;Europe / Belgium / Provincie West-Vlaanderen / Diksmuide;;;Anas platyrhynchos var. domesticus;2022-12-21
>EPI_ISL_16809297|A/Gallus_gallus/Belgium/00548_0001/2023|A_/_H5N1;EPI_ISL_16809297;A/Gallus_gallus/Belgium/00548_0001/2023;A / H5N1;Europe / Belgium / Provincie West-Vlaanderen / Wervik;;;Gallus gallus domesticus;2023-01-19
>EPI_ISL_16809999|A/Anser_anser_domesticus/Belgium/12994_0002/2022|A_/_H5N1;EPI_ISL_16809999;A/Anser_anser_domesticus/Belgium/12994_0002/2022;A / H5N1;Europe / Belgium / Provincie Antwerpen / Nijlen;;;Anser anser domesticus;2022-11-02
>EPI_ISL_16811195|A/barnacle_goose/Scotland/008625/2023|A_/_H5N1;EPI_ISL_16811195;A/barnacle_goose/Scotland/008625/2023;A / H5N1;Europe / United Kingdom / Scotland;;;Goose;2023-01-06
>EPI_ISL_16811201|A/Greylag_Goose/England/120696/2022|A_/_H5N1;EPI_ISL_16811201;A/Greylag_Goose/England/120696/2022;A / H5N1;Europe / United Kingdom / England;;;Goose;2022-12-30
>EPI_ISL_16896468|A/barnacle_goose/Sweden/SVA230113SZ0282/FB000138/M-2023|A_/_H5N1;EPI_ISL_16896468;A/barnacle_goose/Sweden/SVA230113SZ0282/FB000138/M-2023;A / H5N1;Europe / Sweden / Skane Lan / Lunds Kommun;;;Branta leucopsis;2023-01-12
>EPI_ISL_16896603|A/barnacle_goose/Sweden/SVA230118SZ0301/FB000173/M-2023|A_/_H5N1;EPI_ISL_16896603;A/barnacle_goose/Sweden/SVA230118SZ0301/FB000173/M-2023;A / H5N1;Europe / Sweden / Skane Lan / Malmo Kommun;;;Branta leucopsis;2023-01-12
>EPI_ISL_16896604|A/whooper_swan/Sweden/SVA230123SZ0173/FB000192/M-2023|A_/_H5N1;EPI_ISL_16896604;A/whooper_swan/Sweden/SVA230123SZ0173/FB000192/M-2023;A / H5N1;Europe / Sweden / Skane Lan / Sjobo Kommun;;;Whooper swan;2023-01-18
>EPI_ISL_16904550|A/Turkey/England/150027/2022|A_/_H5N1;EPI_ISL_16904550;A/Turkey/England/150027/2022;A / H5N1;Europe / United Kingdom / England;;;Turkey;2022-11-11
>EPI_ISL_16904551|A/Chicken/Scotland/170118/2022|A_/_H5N1;EPI_ISL_16904551;A/Chicken/Scotland/170118/2022;A / H5N1;Europe / United Kingdom / Scotland;;;Chicken;2022-12-17
>EPI_ISL_16904553|A/Harbour_Seal/Scotland/162919/2022|A_/_H5N1;EPI_ISL_16904553;A/Harbour_Seal/Scotland/162919/2022;A / H5N1;Europe / United Kingdom / Scotland;;;Seal;2022-03-12
>EPI_ISL_16956028|A/Harris_Hawk/Scotland/014071/2023|A_/_H5N1;EPI_ISL_16956028;A/Harris_Hawk/Scotland/014071/2023;A / H5N1;Europe / United Kingdom / Scotland;;;Other avian;2023-01-24
>EPI_ISL_16956376|A/Mute_Swan/Scotland/015644/2023|A_/_H5N1;EPI_ISL_16956376;A/Mute_Swan/Scotland/015644/2023;A / H5N1;Europe / United Kingdom / Scotland;;;Other avian;2023-01-23
>EPI_ISL_16956445|A/Common_Buzzard/England/121458/2023|A_/_H5N1;EPI_ISL_16956445;A/Common_Buzzard/England/121458/2023;A / H5N1;Europe / United Kingdom / England;;;Other avian;2023-01-20
>EPI_ISL_16969355|A/barnacle_goose/Sweden/SVA230125SZ0350/FB000207/N-2023|A_/_H5N1;EPI_ISL_16969355;A/barnacle_goose/Sweden/SVA230125SZ0350/FB000207/N-2023;A / H5N1;Europe / Sweden / Hallands Lan / Kungsbacka Kommun;;;Branta leucopsis;2023-01-10
>EPI_ISL_16969359|A/_greylag_goose/Sweden/SVA230203SZ0222/FB000288/M-2023|A_/_H5N1;EPI_ISL_16969359;A/_greylag_goose/Sweden/SVA230203SZ0222/FB000288/M-2023;A / H5N1;Europe / Sweden / Skane Lan / Lunds Kommun;;;Greylag goose;2023-02-02
>EPI_ISL_16984869|A/Anser_brachyrhynchus/Belgium/14776_0001/2022|A_/_H5N1;EPI_ISL_16984869;A/Anser_brachyrhynchus/Belgium/14776_0001/2022;A / H5N1;Europe / Belgium / Provincie West-Vlaanderen / Ingelmunster ;;;Anser brachyrhynchus;2022-12-15
>EPI_ISL_17071430|A/Branta_canadensis/Belgium/10393_0025/2022|A_/_H5N1;EPI_ISL_17071430;A/Branta_canadensis/Belgium/10393_0025/2022;A / H5N1;Europe / Belgium / Provincie West-Vlaanderen / Knokke-Heist;;;Branta canadensis;2022-08-28
>EPI_ISL_17072114|A/Mustela_putorius/Belgium/01421_0001/2023|A_/_H5N1;EPI_ISL_17072114;A/Mustela_putorius/Belgium/01421_0001/2023;A / H5N1;Europe / Belgium / Provincie West-Vlaanderen / Tielt;;;Other mammals;2023-02-09
>EPI_ISL_17072173|A/Gallus_gallus/Belgium/01111_0002/2023|A_/_H5N1;EPI_ISL_17072173;A/Gallus_gallus/Belgium/01111_0002/2023;A / H5N1;Europe / Belgium / Provincie Oost-Vlaanderen / Berlare;;;Gallus gallus domesticus;2023-02-03
>EPI_ISL_17072336|A/chicken/England/022451/2023|A_/_H5N1;EPI_ISL_17072336;A/chicken/England/022451/2023;A / H5N1;Europe / United Kingdom / England;;;Chicken;2023-02-07
>EPI_ISL_17072337|A/chicken/Wales/023780/2023|A_/_H5N1;EPI_ISL_17072337;A/chicken/Wales/023780/2023;A / H5N1;Europe / United Kingdom / Wales;;;Chicken;2023-02-11
>EPI_ISL_17072338|A/chicken/Scotland/026217/2023|A_/_H5N1;EPI_ISL_17072338;A/chicken/Scotland/026217/2023;A / H5N1;Europe / United Kingdom / Scotland;;;Chicken;2023-02-14
>EPI_ISL_17072341|A/tawny_owl/England/397504/2023|A_/_H5N1;EPI_ISL_17072341;A/tawny_owl/England/397504/2023;A / H5N1;Europe / United Kingdom / England;;;Other avian;2023-01-28
>EPI_ISL_17072388|A/fox/England/015850/2022|A_/_H5N1;EPI_ISL_17072388;A/fox/England/015850/2022;A / H5N1;Europe / United Kingdom / England;;;Other mammals;2022-08-23
>EPI_ISL_17072779|A/Chicken/Scotland/015627/2023|A_/_H5N1;EPI_ISL_17072779;A/Chicken/Scotland/015627/2023;A / H5N1;Europe / United Kingdom / Scotland;;;Chicken;2023-01-27
>EPI_ISL_17072780|A/Chicken/Scotland/017391/2023|A_/_H5N1;EPI_ISL_17072780;A/Chicken/Scotland/017391/2023;A / H5N1;Europe / United Kingdom / Scotland;;;Chicken;2023-02-01
>EPI_ISL_17072781|A/Domestic_duck/Wales/020076/2023|A_/_H5N1;EPI_ISL_17072781;A/Domestic_duck/Wales/020076/2023;A / H5N1;Europe / United Kingdom / Wales;;;Duck;2023-02-05
>EPI_ISL_17179653|A/mute-swan/Switzerland-Ticino/221214/2022|A_/_H5N1;EPI_ISL_17179653;A/mute-swan/Switzerland-Ticino/221214/2022;A / H5N1;Europe / Switzerland / Cantone Ticino  / Distretto di Locarno;;;Cygnus olor;2022-11-22
>EPI_ISL_17180382|A/gull/Switzerland-Luzern/230119/2023|A_/_H5N1;EPI_ISL_17180382;A/gull/Switzerland-Luzern/230119/2023;A / H5N1;Europe / Switzerland / Kanton Luzern / Amt Luzern;;;Other avian;2023-01-25
>EPI_ISL_17181724|A/black-swan/Switzerland-Zurich/230131/2023|A_/_H5N1;EPI_ISL_17181724;A/black-swan/Switzerland-Zurich/230131/2023;A / H5N1;Europe / Switzerland / Kanton Zurich / Bezirk Andelfingen;;;Cygnus atratus;2023-02-03
>EPI_ISL_17214731|A/chicken/England/030083/2023|A_/_H5N1;EPI_ISL_17214731;A/chicken/England/030083/2023;A / H5N1;Europe / United Kingdom / England;;;Chicken;2023-02-22
>EPI_ISL_17214732|A/greylag_goose/England/321390/2023|A_/_H5N1;EPI_ISL_17214732;A/greylag_goose/England/321390/2023;A / H5N1;Europe / United Kingdom / England;;;Goose;2023-02-14
>EPI_ISL_17245142|A/Gallus_gallus/Belgium/01688_0004/2023|A_/_H5N1;EPI_ISL_17245142;A/Gallus_gallus/Belgium/01688_0004/2023;A / H5N1;Europe / Belgium / Provincie Oost-Vlaanderen / Baardegem;;;Gallus gallus;2023-02-23
>EPI_ISL_17246921|A/Mustela_putorius/Belgium/01922_0001/2023|A_/_H5N1;EPI_ISL_17246921;A/Mustela_putorius/Belgium/01922_0001/2023;A / H5N1;Europe / Belgium / Provincie Limburg / Heusden-Zolder;;;Other mammals;2023-03-02
>EPI_ISL_17257532|A/Bush_dog/England/037680/2022|A_/_H5N1;EPI_ISL_17257532;A/Bush_dog/England/037680/2022;A / H5N1;Europe / United Kingdom / England;;;Other mammals;2022-11-18
>EPI_ISL_17268132|A/chicken/England/152082/2022|A_/_H5N1;EPI_ISL_17268132;A/chicken/England/152082/2022;A / H5N1;Europe / United Kingdom / England;;;Chicken;2022-11-14
>EPI_ISL_17465832|A/harbour_porpoise/England/040497/2023|A_/_H5N1;EPI_ISL_17465832;A/harbour_porpoise/England/040497/2023;A / H5N1;Europe / United Kingdom / England;;;Other mammals;2023-02-06
>EPI_ISL_17465833|A/common_dolphin/Wales/040498/2023|A_/_H5N1;EPI_ISL_17465833;A/common_dolphin/Wales/040498/2023;A / H5N1;Europe / United Kingdom / Wales;;;Other mammals;2023-02-20
>EPI_ISL_17465834|A/common_dolphin/England/040499/2023|A_/_H5N1;EPI_ISL_17465834;A/common_dolphin/England/040499/2023;A / H5N1;Europe / United Kingdom / England;;;Other mammals;2023-02-20
>EPI_ISL_17511728|A/duck/Austria/23000036/2023|A_/_H5N1;EPI_ISL_17511728;A/duck/Austria/23000036/2023;A / H5N1;Europe / Austria / Lower Austria / Gmünd;;;Duck;2023-01-02
>EPI_ISL_17514127|A/great_egret/Austria/23000725-001/2023|A_/_H5N1;EPI_ISL_17514127;A/great_egret/Austria/23000725-001/2023;A / H5N1;Europe / Austria / Lower Austria / Gänserndorf;;;Other avian;2023-01-04
>EPI_ISL_17514129|A/chicken/Austria/23003433-002/2023|A_/_H5N1;EPI_ISL_17514129;A/chicken/Austria/23003433-002/2023;A / H5N1;Europe / Austria / Bundesland Oberosterreich / Braunau am Inn;;;Chicken;2023-01-12
>EPI_ISL_17514134|A/black-headed_gull/Austria/23033648/2023|A_/_H5N1;EPI_ISL_17514134;A/black-headed_gull/Austria/23033648/2023;A / H5N1;Europe / Austria / Carinthia / Klagenfurt-Stadt;;;Gull;2023-03-14
>EPI_ISL_17514135|A/mute_swan/Austria/23005071/2023|A_/_H5N1;EPI_ISL_17514135;A/mute_swan/Austria/23005071/2023;A / H5N1;Europe / Austria / Lower Austria / Krems;;;Swan;2023-01-17
>EPI_ISL_17514136|A/coscoroba_swan/Austria/23005657-003/23|A_/_H5N1;EPI_ISL_17514136;A/coscoroba_swan/Austria/23005657-003/23;A / H5N1;Europe / Austria / Bundesland Tirol / Kufstein;;;Swan;2023-01-18
>EPI_ISL_17514137|A/pelican/Austria/23007098/2023|A_/_H5N1;EPI_ISL_17514137;A/pelican/Austria/23007098/2023;A / H5N1;Europe / Austria / Bundesland Tirol / Kufstein;;;Other avian;2023-01-20
>EPI_ISL_17514138|A/duck/Austria/23011160/2023|A_/_H5N1;EPI_ISL_17514138;A/duck/Austria/23011160/2023;A / H5N1;Europe / Austria / Bundesland Tirol / Kufstein;;;Duck;2023-01-31
>EPI_ISL_17514139|A/duck/Austria/23005712-002/2023|A_/_H5N1;EPI_ISL_17514139;A/duck/Austria/23005712-002/2023;A / H5N1;Europe / Austria / Bundesland Oberosterreich / Linz-Land;;;Duck;2023-01-18
>EPI_ISL_17514167|A/mute_swan/Austria/23007959/2023|A_/_H5N1;EPI_ISL_17514167;A/mute_swan/Austria/23007959/2023;A / H5N1;Europe / Austria / Lower Austria / Tulln;;;Swan;2023-01-24
>EPI_ISL_17514168|A/swan/Austria/23019246/2023|A_/_H5N1;EPI_ISL_17514168;A/swan/Austria/23019246/2023;A / H5N1;Europe / Austria / Lower Austria / Tulln;;;Swan;2023-02-16
>EPI_ISL_17514169|A/gray_heron/Austria/23025449/2023|A_/_H5N1;EPI_ISL_17514169;A/gray_heron/Austria/23025449/2023;A / H5N1;Europe / Austria / Lower Austria / Tulln;;;Other avian;2023-02-28
>EPI_ISL_17514171|A/black-headed_gull/Austria/23006953/2023|A_/_H5N1;EPI_ISL_17514171;A/black-headed_gull/Austria/23006953/2023;A / H5N1;Europe / Austria / Bundesland Wien / Vienna;;;Gull;2023-01-20
>EPI_ISL_17514172|A/black-headed_gull/Austria/23008078/2023|A_/_H5N1;EPI_ISL_17514172;A/black-headed_gull/Austria/23008078/2023;A / H5N1;Europe / Austria / Bundesland Wien / Vienna;;;Gull;2023-01-24
>EPI_ISL_17514173|A/black-headed_gull/Austria/23010977-001/2023|A_/_H5N1;EPI_ISL_17514173;A/black-headed_gull/Austria/23010977-001/2023;A / H5N1;Europe / Austria / Bundesland Wien / Vienna;;;Gull;2023-01-30
>EPI_ISL_17514174|A/black-headed_gull/Austria/23013413-003/2023|A_/_H5N1;EPI_ISL_17514174;A/black-headed_gull/Austria/23013413-003/2023;A / H5N1;Europe / Austria / Bundesland Wien / Vienna;;;Gull;2023-01-23
>EPI_ISL_17514175|A/black-headed_gull/Austria/23014382/2023|A_/_H5N1;EPI_ISL_17514175;A/black-headed_gull/Austria/23014382/2023;A / H5N1;Europe / Austria / Bundesland Wien / Vienna;;;Gull;2023-02-07
>EPI_ISL_17514178|A/black-headed_gull/Austria/23036780-003/2023|A_/_H5N1;EPI_ISL_17514178;A/black-headed_gull/Austria/23036780-003/2023;A / H5N1;Europe / Austria / Bundesland Wien / Vienna;;;Larus ridibundus;2023-03-20
>EPI_ISL_17529369|A/duck/Egypt/BA20360C/2022|A_/_H5N1;EPI_ISL_17529369;A/duck/Egypt/BA20360C/2022;A / H5N1;Africa / Egypt;;;Duck;2022-03-30
>EPI_ISL_17529370|A/duck/Egypt/BA20360OP/2022|A_/_H5N1;EPI_ISL_17529370;A/duck/Egypt/BA20360OP/2022;A / H5N1;Africa / Egypt;;;Duck;2022-03-30
>EPI_ISL_17529371|A/duck/Egypt/BA20361OP/2022|A_/_H5N1;EPI_ISL_17529371;A/duck/Egypt/BA20361OP/2022;A / H5N1;Africa / Egypt;;;Duck;2022-03-30
>EPI_ISL_17529372|A/duck/Egypt/RA19853OP/2021|A_/_H5N1;EPI_ISL_17529372;A/duck/Egypt/RA19853OP/2021;A / H5N1;Africa / Egypt;;;Duck;2021-12-15
>EPI_ISL_17564760|A/chicken/Wales/057026/2023|A_/_H5N1;EPI_ISL_17564760;A/chicken/Wales/057026/2023;A / H5N1;Europe / United Kingdom / Wales;;;Chicken;2023-04-12
>EPI_ISL_17606776|A/Larus_argentatus/Belgium/08182_0012/2022|A_/_H5N1;EPI_ISL_17606776;A/Larus_argentatus/Belgium/08182_0012/2022;A / H5N1;Europe / Belgium / Provincie West-Vlaanderen / Sint-Idesbald;;;Wild bird;2022-06-17
>EPI_ISL_17672824|A/Eurasian_eagle-owl_/Sweden/SVA230412SZ0463/FB001085/W-2023|A_/_H5N1;EPI_ISL_17672824;A/Eurasian_eagle-owl_/Sweden/SVA230412SZ0463/FB001085/W-2023;A / H5N1;Europe / Sweden / Dalarnas Lan / Faluns Kommun;;;Other avian;2023-04-04
>EPI_ISL_17684608|A/turkey/Italy/21VIR9520-3/2021|A_/_H5N1;EPI_ISL_17684608;A/turkey/Italy/21VIR9520-3/2021;A / H5N1;Europe / Italy / Veneto / Province of Verona / Sorgà;;;Turkey;2021-11-14
>EPI_ISL_17710023|A/chicken/Wales/059861/2023|A_/_H5N1;EPI_ISL_17710023;A/chicken/Wales/059861/2023;A / H5N1;Europe / United Kingdom / Wales;;;Chicken;2023-04-22
>EPI_ISL_17710025|A/pheasant/Wales/062149/2023|A_/_H5N1;EPI_ISL_17710025;A/pheasant/Wales/062149/2023;A / H5N1;Europe / United Kingdom / Wales;;;Other avian;2023-04-26
>EPI_ISL_17710051|A/Common_Buzzard/England/400164/2023|A_/_H5N1;EPI_ISL_17710051;A/Common_Buzzard/England/400164/2023;A / H5N1;Europe / United Kingdom / England;;;Other avian;2023-04-18
